# # # # # # # # # # # # # # # # # # # # # # # #
11 окт. 2021 г., 15:4
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 2960, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 2960
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.1057128906;-0.0013580322;-1.0369720459
-0.1643981934;-0.0434112549;-1.0214691162
-0.1561431885;-0.0009002686;-1.0453186035
-0.0983734131;0.0001983643;-1.0498046875
-0.1374053955;-0.0467529297;-1.0012969971
-0.0150909424;0.0449066162;-1.0077819824
-0.2085723877;-0.0319366455;-0.9774017334
-0.0240936279;0.0675506592;-1.0293884277
-0.2140350342;-0.0494537354;-0.9730987549
-0.0594024658;0.0793914795;-1.0006408691
-0.2249603271;0.0010986328;-0.9969940186
-0.1389923096;0.0993957520;-1.0661163330
-0.2352905273;-0.0197143555;-1.0265655518
-0.1785278320;-0.0218505859;-1.0102691650
-0.1357879639;0.0094146729;-0.9564208984
-0.1620635986;-0.0327453613;-0.9247283936
-0.0493164062;0.0710144043;-0.9457855225
-0.2065582275;-0.0088195801;-0.9049987793
-0.0757598877;0.0751647949;-0.8978881836
-0.2835693359;-0.0104675293;-0.9351654053
-0.1494903564;0.1327972412;-1.0214996338
-0.2548828125;-0.0084228516;-0.9613037109
-0.1223449707;0.0288238525;-0.9892272949
-0.2077026367;-0.0004119873;-0.9975738525
-0.1385803223;-0.0121917725;-0.9696350098
-0.1673431396;0.0689239502;-0.9304351807
-0.1764831543;0.0337829590;-0.9662933350
-0.1580047607;0.0794982910;-1.0340728760
-0.2319946289;0.0166473389;-1.0508880615
-0.1471252441;0.0891418457;-1.0029296875
-0.2319641113;0.0330657959;-1.0258636475
-0.0916290283;0.1303405762;-1.0174102783
-0.2002563477;0.0801086426;-1.0183410645
-0.0314788818;0.1154022217;-1.0098724365
-0.1721343994;0.0271301270;-0.9807434082
-0.0330505371;0.1439819336;-1.0599670410
-0.1251983643;0.0738220215;-0.9937133789
-0.0357513428;0.1401062012;-1.0346069336
-0.0827178955;0.1410980225;-1.0183258057
-0.0980834961;0.1053314209;-1.0530242920
-0.1311187744;0.1279907227;-1.0566253662
-0.1490325928;0.1360778809;-1.0384674072
-0.0394744873;0.1043548584;-0.9394989014
-0.0948638916;0.0498809814;-0.9515838623
-0.0611724854;0.0379791260;-1.0548706055
-0.1571350098;0.0355377197;-1.0565643311
-0.0463256836;0.0498962402;-1.0034790039
-0.1445617676;-0.0066070557;-0.9732513428
0.0059967041;0.0746307373;-1.0051422119
-0.1482238770;-0.0367889404;-0.9538421631
-0.0597534180;0.0123901367;-1.0180053711
-0.1885223389;-0.0547637939;-1.0527191162
-0.0213928223;-0.0187225342;-0.9812011719
-0.1177062988;-0.0904235840;-0.8409118652
-0.0155639648;0.0011901855;-0.9288940430
-0.1896820068;-0.0847015381;-0.9476776123
-0.0432891846;-0.0106964111;-0.9279479980
-0.1653747559;-0.0925750732;-0.8088684082
-0.0245666504;0.0562591553;-0.8849334717
-0.1121215820;-0.0603485107;-0.8483886719
-0.0640716553;-0.0069122314;-0.8531951904
-0.1227874756;-0.0926208496;-0.8888702393
-0.0439300537;-0.0052032471;-1.0018310547
-0.0740356445;-0.1504974365;-0.9040069580
0.0061950684;-0.0769348145;-0.9281311035
-0.0825347900;-0.2022399902;-0.9642639160
-0.0614776611;-0.1661224365;-1.0515289307
-0.0580444336;-0.1844635010;-1.0496978760
0.0420989990;-0.1719665527;-1.0391998291
0.0205688477;-0.2270507812;-1.0833740234
0.0329132080;-0.1918487549;-1.1286926270
0.0112762451;-0.1882934570;-1.0967254639
-0.0686035156;-0.3188934326;-1.0599822998
-0.0479736328;-0.2122192383;-1.2144012451
-0.0735168457;-0.2899169922;-1.1464691162
0.0648651123;-0.1500396729;-1.0896911621
-0.0300598145;-0.2562866211;-0.9930114746
-0.0175628662;-0.1735687256;-1.0897674561
-0.1038818359;-0.1912078857;-1.0839385986
0.0104217529;-0.1816711426;-1.0614776611
-0.0133361816;-0.1763610840;-1.0647430420
0.0956573486;-0.0008239746;-1.1011047363
0.0637359619;-0.1045227051;-1.0586853027
0.0473632812;-0.0181579590;-1.0010681152
-0.0268402100;-0.0252532959;-0.9850158691
-0.0211639404;-0.0587768555;-0.9645996094
-0.0696411133;-0.0056762695;-1.0605163574
0.1115112305;-0.0902709961;-1.1042022705
0.1519317627;0.0075073242;-1.0193481445
0.1052703857;0.0880432129;-1.0384368896
0.0459594727;0.0473175049;-1.0406951904
0.0004272461;-0.0483856201;-1.0439910889
-0.0590209961;-0.0583648682;-1.0742797852
0.0740509033;-0.0177612305;-1.1281127930
0.0401611328;0.0374298096;-0.9583282471
0.0250549316;0.1523437500;-0.8994598389
0.0216979980;0.1040802002;-0.9659423828
0.1041412354;0.1757965088;-0.9569091797
0.0917968750;0.0576019287;-0.9905700684
0.0490264893;-0.0628051758;-1.1014556885
-0.1174926758;-0.1631469727;-1.2871704102
-0.0555877686;-0.0855712891;-1.1784362793
-0.0047149658;-0.0301361084;-1.0611724854
0.0518341064;-0.0336608887;-0.9986419678
-0.0447845459;-0.0661315918;-1.0707855225
-0.0789184570;-0.0778808594;-1.1381683350
-0.1041717529;-0.1318206787;-1.0627136230
-0.0138397217;0.0444641113;-1.0922088623
0.0166015625;-0.0602111816;-1.0676269531
-0.0085296631;0.0068511963;-1.0925598145
-0.0221252441;-0.0546112061;-1.0777740479
-0.0528717041;0.0050964355;-1.0092620850
-0.0034484863;-0.0168762207;-1.0348968506
-0.0215606689;0.0266723633;-1.0020446777
-0.0080718994;0.0199737549;-1.0358581543
0.0347442627;0.0133056641;-1.0717010498
-0.0174560547;-0.0133361816;-1.0501708984
0.0814361572;-0.0000915527;-1.0223693848
0.0136566162;0.0308837891;-0.9793853760
0.0304718018;-0.0305633545;-1.0668945312
0.0266418457;-0.0000762939;-1.0791625977
0.0213165283;0.0309295654;-0.9803619385
0.0705871582;0.0520019531;-0.9499206543
0.0233154297;0.0830383301;-1.0016021729
0.0213470459;0.0841827393;-0.9760894775
0.0076751709;0.0723876953;-0.9630126953
0.0060577393;0.0544433594;-1.0083465576
-0.0069274902;0.1181182861;-1.0856628418
-0.0235900879;0.0751190186;-1.0620727539
-0.0146026611;0.0760345459;-0.9401245117
-0.0056915283;0.1235198975;-0.9513397217
-0.0479278564;0.0463104248;-0.9729003906
-0.0181121826;0.0792236328;-0.9690246582
-0.0879974365;0.1332702637;-0.9472503662
-0.0854797363;0.1689910889;-0.9692840576
-0.1367187500;0.1498565674;-0.9899291992
-0.0819549561;0.1035766602;-0.9929351807
-0.1024169922;0.0907287598;-0.8762664795
-0.0554962158;0.1349639893;-0.8127136230
-0.1297302246;0.0518646240;-0.8792877197
-0.1760253906;0.0747680664;-0.9150848389
-0.1483459473;0.1176605225;-0.8892974854
-0.0773468018;0.0216674805;-0.8311157227
-0.0492553711;0.0993804932;-0.8619232178
